app_name,price,id,developer,release_year,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,user_id,steam_id,playtime_forever,playtime_2weeks,]playtime_2weeks,posted,item_id,recommend,review,year,sentiment
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198041680881,76561198041680881,90,0,0,2015-04-12,19680,True,9/11,2015,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2014-07-16,209340,False,"Ride to Hell... Ride to Hell... Firstly, putting it out there, the game's premise is half-decent - the graphics are, again, half-decent, but everything else is just such a let down. Having said that, I don't know why, but I felt compelled to finish this. So I did. Hell, I even bought the DLC...The controls are terrible - both K&M and Controller. The mouse jutters all over the gaf, analog sticks are just as jittery with some crazy acceleration behind them - then you combine driving and shooting (particularly the sidecar sections)... Hoo boy, that's, certainly something. Would I say it's the worst game I've ever played though? Nope. Dunno why, maybe it's stockholm syndrome, but it's certainly not good.",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2014-01-08,247660,True,"Deadly Premonition is a game unlike any other that has came out in recent years. The way in which the story grips you, the way you relate to the protagonist, the way the small town the game is set in is always alive, the... Well, just everything about this game sets it apart from the rest of the market today. The story of Deadly Premonition centres around FBI agent Francis York Morgan who is sent to the small rural town of Greenvale to investigate the tragic and mysterious death of a young girl, Anna Graham. Upon nearing Greenvale, however, he is swerved off the road and comes to in a strange place known as the “other world”. Whilst attempting to make his way out of here, York catches a glimpse of an enigmatic axe-wielding man. Eventually you escape and make your way back towards the town, it is here that the first of the colourful cast are introduced. The sherriff of Greenvale, George Woodman, and his deputy, Emily Wyatt, greet York just outside of town and provide an escort to the hotel, where work on solving this case can finally begin.It is here where the character of Zach is firmly introduced into the game, and the way in which it is done, will grip you for the entirety of the games 26 chapters. The player takes on the eponym of Zach throughout the game and is consistently addressed by York when left alone. When driving, or wandering through town, York gleefully strikes up a discussion about one of many different topics. From childhood memories and music to sharing his encyclopeadic knowledge of the film industry, there is no shortage of dialog in these moments of solitude. As mentioned earlier, however, there is quite a large and colourful cast of characters within Greenvale, each with their own story to tell and each possibly implicated in the murder of Anna Graham. From the effiminate policeman, Thomas MacLain; the potato-chip enthusiast and local doctor, Ushah Johnson or; the travelling sapling salesman, Forrest Kaysen. Each and every resident of Greenvale is memorable for their own reason, and further pulls you into the game and into the role of York. Encounters with these residents are not isolated incidents, as the world of Deadly Premonition is constantly alive. Each person lives out their lives with their own daily routine, oftentimes they can be seen passing you on the streets or hanging out at the local bar, the SWERY '65 (a nod to the developer of the game Hidetaka Suehiro, SWERY for short). As such, every moment in Greenvale feels unique, a feeling that hasn't been represented in gaming since Yu Suzuki's Shenmue for the SEGA Dreamcast in 1992. Most of the residents have their own sidequests attached to them, and the rewards for these greatly assist in completing the game, with new weapons and discount cards being just an example. These sidequests can be creative as well, from assisting Emily in bettering her abilities as a chef; helping Anna's mother deal with her loss or reorganising the store room of the convenience store. Everywhere you go, there will always be something to do or something to see, and there is almost always a benefit to exploring Greenvale. Unfortunately, this is where some of the problems of Deadly Premonition rear their head. The map provided to you can be difficult to use as it faces in the direction that York is facing when you open it. This means that if you were to check the map to see where you are going, then check again to see if you were still on the right track, the map can look completely different. The map can't be rotated once it's open and also can't be zoomed out to a comfortable level, always feeling a little too zoomed in, forcing you to learn the town's layout rather than rely too heavily on the in-game map. The layout of Greenvale isn't the only that you need to keep in the back of your mind, however. Firstly, there is a stamina meter in the game, meaning that running for too long or attacking too many times in succession can cause York to stumble around blindly for a moment whilst he catches his breath. Hunger and tiredness also play a role in the game and can be checked at any point by accessing the pause menu. Food is littered throughout town and the various “other world” levels that you venture through, and therefore isn't much of a problem. Even if you are out of food for whatever reason, there are many places in Greenvale where you can get a meal at a price. As for tiredness, this is replenished through either sleeping at various beds scattered through Greenvale, or by consuming coffee. Lastly, the game has a 24 hour timing system where certain places and events become inaccessible late in the day. You can sleep to fast forward up to 12 hours at a time, however sleeping for too long will cause you to gain hunger and also cause your clothes to need washing (yes, you read that right). The little things that you have the ability to do in the game is a small but interesting detail. Clothes can be washed, your beard can be shaved and we haven't even gotten to the driving yet. Deadly Premonition is a free roam game, but not in the same vein as, say, Saints Row. You have the ability to explore Greenvale freely and it is encouraged to do so, as such York is provided a Master Key to all the police cars in town soon after arriving (though several more cars can be unlocked later into the game). If driving at night, you can use your headlight; rain, use the wipers; need to turn, then indicate. All of these little nuances, on top of everything else mentioned earlier, cements you into the game and makes you feel as though you are York, as though you are the protagonist. A feat which is not easily achieved and one that SWERY should be commended for accomplishing.Though not all is well in Greenvale, and it is still your job to uncover what is going on. Upon progressing through the game, you learn the folklore of the Raincoat Killer. A mysterious figure who, in the 1950's, went on a murderous rampage through Greenvale; a legend that instills fear into even the youngest of its residents, resulting in a town that stands still when it rains. These are the times when York often ends up in the “other world”. These sections are filled with enemies and puzzles that must be overcome before you can return to the normal Greenvale. Hidden within these words are often vital clues to uncovering Anna's tragic death. Often the word “PROFILING” fills the screens whilst York nonchalantly lights a cigarette. This is followed by many  static images that flash before your eyes as you try and piece together what is happening in this small town. As you progress through the “other world”, these images will slowly clear up, allowing York to slowly piece together the events that occurred. Progression through these sections is slowed by a number of zombie-esque enemies known as “Shadows”. These enemies move slowly and are unarmed at first, but soon they will be wielding pitchforks and eventually shotguns. Though they aren't difficult to kill, they often respawn and, as a result, become more of a threat as a mob, rather than when taken individually. To bring them down, York can arm himself with a variety of weapons, including shovels, axes, shotguns and rifles. The combat takes the over-the-shoulder format that was popularised by Resident Evil 4, meaning that you are frozen in place whilst ever you are lining up a shot. This serves to intensify the action sequences, limiting the shots to only those that are essential so as to keep moving and outrun the shadows hunting you down.To further hinder progress, several puzzles lye in the way to solving this case. Though, unfortunately, these are never too tricky, as they are mostly explained upfront and serve more as a motivation to explore these levels rather than to test your ability.Continued...",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2014-06-29,241600,True,"What a fantastic game. That's all there is to it. Rogue Legacy is a great way of easing players into the difficult retro-sidescroller-ish genre that has been popping up a lot in the indie scene. Sure, you'll die a lot. But you learn more on each death. Unlock other difficult games of recent years (Super Meat Boy, Dark Souls etc) this game forces you to adapt rather than memorise your strategies. Levels will change repeatedly, enemy layouts will change, the way they scale will change - you have to roll with the punches (heh, thanks YNAB). It took me ~15hrs to see it through on my first playthrough, and what a fun and challenging 15 hours it was. So much praise Cellar Door Games and what they've done here.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2014-03-30,265930,True,"It's stupid, and it's exactly what I expected. Causing mayhem has never been so entertaining and pointless. GO(A)TY!",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2014-01-15,221640,True,"I hate this game. It's addictive and it eats your life. I've completed it, after 14 torturous hours, and I would not wish that experience on anyone. 10/10",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kensaiD2591,76561198042335298,171,0,0,2013-12-28,225080,True,"This game is nothing short of amazing. Definitely a game that pretty much requires a controller though, keyboard controls aren't the greatest. Would definitely recommend this, and especially as it's on sale today (2013-12-19) there's no reason not to pick this up. Hell, I bought it twice.",2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The_Hacker_4chan,76561198042465037,177,0,0,2015-07-26,730,True,Juan/1 would get Juan Deag'd again,2015,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reywqrrtty,76561198043074776,1354,0,0,2014-06-23,265630,True,"An awesome, farily easy to start first person shooter for the source engine.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reywqrrtty,76561198043074776,1354,0,0,2014-04-14,239220,True,A Mightily fun game where you Quest for Epic Loot,2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reywqrrtty,76561198043074776,1354,0,0,2014-08-11,242880,True,"An adrenaline-fueling yet funny game, where you are being hunted by an army of Gentlebots. You have to get machine pieces and bring them back to where you start to repair a teleporter as your butler, Mr Walters, talks to you. As you get more pieces, more and new, tougher robots come. You have a hunger meter, so you have to scavenge for food in the houses that lay around. At first, your only tools of dealing with the robots are bottles that you can throw to distract them (they don't hurt them) and alarm clocks that you can set to go off - up to 60 seconds of delay. Although, you might find some weapons that will be of use - the hatchet, the pistol, the shotgun, the rifle and even a blunderbuss! All the time, you will have to deal with a Tetris-like inventory. It runs on the Unity Engine, so it is not that intensive: but don't expect great graphics.The game is still in development, so new robots, biomes and items are being added.A definite recommendation.Oh, and may I add: Sir, You are being Hunted.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reywqrrtty,76561198043074776,1354,0,0,2014-01-28,200260,True,"I had already finished Batman Arkham City on the Xbox 360 but I saw this was $7 on sale so I bought it. I've finished the main story on new game and new game plus, collected all the riddler trophies, done all the riddles, and it's still fun! I'm about half way to go..",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reywqrrtty,76561198043074776,1354,0,0,2013-12-10,63700,True,It's fun but you have to pay attention and you need good reflexes. The music is also pretty good.,2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198044128695,76561198044128695,50,0,0,2014-06-23,440,True,Conga conga,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thisismygifturl,76561198045325328,161,0,0,2014-01-24,218680,True,"Very silly, very fun. The dictionary is pretty good, but it's missing quite a lot (come on 5th Cell, ""fedora"" should be a word, I want to make all the characters look like euphoric neckbeards) but the challenges are very clever and some of the solutions are a blast. If you want a bit of a relaxing game this is a good place to go.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198045477018,76561198045477018,48,0,0,2015-10-02,315880,False,I like the idea and I hope they help the gaming community to improve but as of right now I can't quit it so i can't play other games. I also can't uninstall it and it doesn't show up on my task manager. I restarted my computer but it is still running. Please make this work. Australia's horrible internet needs it.,2015,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198045895742,76561198045895742,73,0,0,2014-06-24,22380,True,"Dragged a body with me through the wasteland, Good game, a must buy!",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LukePypo,76561198047642123,98,0,0,2015-05-24,242050,False,Ship Sim,2015,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2014-11-01,242860,True,So this my old review This game is clearly not at a ready standard. As someone who likes to play Red Orchestra 2 this game was a disappointment it does have postives and I feel that it will become worth my money once they add more stuff but at its current state don't buy it. If you are looking for an intense realistic shooter do not get this get Red Orchestra 2.Developer response:M2H_Mike  [developer] Posted: 31 Oct @ 9:50pmLots has changed since your review. I would appreciate it if you'd check out the game again and let me know if we're going the right direction :)But I feel its not time to make another after playing a bit more. Even though I have not played an awful lot of time there is a clear improvement beofre I would given it a 3/10 but now i would say 6/10 I can happily say in the future this game will 8/10 for me game still feels a bit clunky but looks beautiful and does feel much better to play I will wait a couple more updates to play but it is starting to be worth cost. Keep up the good work.,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2014-12-31,15320,True,According to this game New Zealander and Australians sound the exact same in accent 10/10 would unleash 24 rocket silo any day,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2015-04-15,203770,True,Bloody Gavelkinds. Makes the weirdest late night conversations.,2015,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2015-12-29,360940,True,"Cool little game worth the buy. But there is some improvement I would like to see for example larger amount of people on a single server 16 & 10 is good for a lot of the maps but something 32 or 64 would be awesome. of coure a alrger player base would be needed but it would be cool to see it would need some larger maps though which means user created maps would be useful. If more players on a server were added I would like to see classes aswell instead of the guy with infinte guns that can materialise out of thin air. Alot of this would be solved once this game gets more popular. But apart from this, awesome game looks amazing and plays well.",2015,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2014-12-31,214950,True,Good game but shogun 2 remains the best in the series,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2014-12-26,251170,True,Hey you sick and tired of having to drink coffee to stay awake. Do you ever fall asleep and wake up the next morning sating geez I wish I lay awake scared for hourse then this is the game for you. No need for anymore late night snacks addicition and enjoy your amazing never want to get out of bed at night game for only 9.99.,2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198047679159,76561198047679159,1981,0,0,2015-08-31,35450,True,As you move through the frost bitten remains of the trench stuck in a pit of dead allies and enemies you no not if this brings victory or death. You are being pounded by a machine gun as you use a small wall to cover you from the rain of bullets. Because your position has slowly become overrun the commander calls artillery on you. The horns of death play through the end as you hear the grim reaper raise his scythe. You are now given the choice of your death you can choose to stand up and fight before the machine gun blast you to pieces or sit their hoping that by some small chance you might survive the artillery strike either way your chances of surviving the next 5 minutes are small. You watch the tank move forward as the first three ranging shots come in for artillery. You stand up deciding to die fighting. Stepping up from your cover you lock eyes with a German soldier you stare at each other for a second hesitating the shot. The first salvo begins. More shots land in your vicinity. You both raise your rifle. You move to fire. The moments is broken by an artillery shell. You stare at the german seeing his soul. The ground rips around you. You see your hands flying off. the german turns into mist. Everything goes black.This game is amazing an excellent example of a realistic shooter. You don't take a break because you are bored. You take a break because you're emotionally exhausted.,2015,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cheesesandvich64,76561198049447026,826,0,0,2012-09-17,113200,True,"This game is great! Even with the remaster/reboot/sequel? (I haven't played rebirth as of this recommendation) I still find myself coming back to this game time and time again due to its replayability with its randomly generated levels/rooms that make every game different and are similar to the first Legend of Zelda's dugeons, where you have to beat every enemy in the room to continue forward. You also collect items on the way either found in rooms with a gold crown on the door, the store, random encounters with certain enemies, secret rooms and even more...also all the items are either  similar or different to each other so it can be quite easy to get an awesome combo to beat your enemies...or a bad combo :beatmeat: you can also get usable items like cards, bombs or books that can either shield you, increase your attack or even make you invincible. Overall, I love this game,I love its soundtrack, I love its art style, I love its simply story and I love its gamplay :)",2012,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,llewi38,76561198049909207,131,0,0,2014-02-16,252490,True,whoever says the communit is bad ♥♥♥♥ them this game is amazing and its full of awesome ♥♥♥♥ing people,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,koldkitty,76561198051451224,892,0,0,2014-10-01,99900,True,a good game,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,koldkitty,76561198051451224,892,0,0,2014-10-01,206420,True,the third one was good but this... this is AWESOME,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,koldkitty,76561198051451224,892,0,0,2014-10-01,219740,True,good game but needs more dragons,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,koldkitty,76561198051451224,892,0,0,2014-10-01,214770,True,much fun. very wow. awesome,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198052998873,76561198052998873,600,0,0,2014-06-29,620,True,"One of the best games of all time!! Briliant story, fantastic co-op. There should be no second thought for this game!! IT'S A MUST HAVE!!",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198052998873,76561198052998873,600,0,0,2014-07-23,104600,False,"Unfortunetly, every time i go to do something on this game/behind the scenes. It always sends me staright to the review sectionand it never lets me go anywhere from there. It's a real shame because im a big fan of portal 2, and i was very interested, but it may not work for some users i supose. :(",2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198052998873,76561198052998873,600,0,0,2015-12-11,8000,True,"One of the best games of all time, I have been a fan since the launch of Tomb Raider: Legends and getting my hands on this was a god send. After purchesing it on all platforms I own, it consistantly continues to satisfy my platformer adiction.Now that it has come to my primarel mac computer, I couldn't be happier. Great for anyone seeking an awesome adventure platformer. It is a must have, you will get many hours of joy out of it. I only wish they would port all the others to mac also. ;)",2015,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198052998873,76561198052998873,600,0,0,2014-07-27,221910,True,Where to begin! Fantastic game! Amazing story.. or should i say stories. It's a must have and i'd recomend it for anyone!,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198053006711,76561198053006711,47,0,0,2014-01-04,20840,True,"Very good game infact for a while there it was one of the only games i played, I love it and think that there are obvious room for improvement (which may or may not have been fixed in Rugby Challenge 2 but im not sure) but all in all it really is a good game. Controls are easy to get used to and the difficulties are great for inexperienced players and experienced players all the same.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198053006711,76561198053006711,47,0,0,2014-10-02,241930,True,"Great game, havent played many hours yet but can already tell i will be spending alot of time with talion...",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,265930,True,"if they put as much time into content creation as they did for tongue physics, it would probably take longer than 2 hours to finish",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,72850,True,10/10 would waste life on again,2014,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,91310,True,amazingly well polished game with ridiculously in-depth story with plot twists at every corner! amazing weapon customisation and lots of fun for the whole family,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,570,True,really easy game for casuals that need to git gud,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,240,True,casualfilth/10,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,730,True,"really noob friendly game for the casual gamer, with a really helpful and supportive community. 10.39/10",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,219640,True,fulldismemberment/10,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thekushcorner,76561198053196362,83,0,0,2014-04-14,49520,True,its reeli gud coz u can shoot monsters and stuff.,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198053804006,76561198053804006,477,0,0,2014-06-19,230410,True,good game,2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198053804006,76561198053804006,477,0,0,2014-06-23,203160,True,"Great game, would reccomend.",2014,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deadfull,76561198055973062,357,0,0,2013-12-23,4760,True,muy buen juego,2013,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2015-10-09,4000,True,"Sandbox: build and play with random ♥♥♥♥TTT: RDM everyoneProp hunt: hind in one spot for 3 mins and die from granades, then lose as hunter because some kid was in a ♥♥♥♥♥♥♥t spot 9/11",2015,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2014-01-05,221260,True,1.burn ♥♥♥♥2.money happens3.repeat10/10,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-11-04,250500,True,buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo,2013,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-09-30,400,True,decent memei rate 8/8 m8,2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-09-21,239820,True,this game let me make games about ♥♥♥♥ for children and let me become our lord gabenthere be more 9s in this game than in portal 211/10 - a score your games will never get.,2013,0
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-07-30,620,True,this game is really ♥♥♥♥ing good.so good just thinking about it makes my balls explode10/10 best game,2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-04-11,440,True,one of the most life draining games i have played m9,2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76561198056863768,76561198056863768,161,0,0,2013-04-09,224540,False,how to enjoy ace of spades1.Join game2.Kill someone3.Get kicked4.Go to steam library5.Right click ace of spades 6.delete local contentthis game ruined the original,2013,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyall,76561198057303715,167,0,0,2015-12-25,386360,True,"Pros --Third Person, Not that ♥♥♥♥♥♥ BEV crap.-Good range of Gods to choose from.-God releases are fairly quick.-Can buy dank skins for like $5.-Boobs, lotta boobs.Cons--(Depending on game mode) Long Que times.-Teams are ♥♥♥♥♥♥♥♥, play premade.-Can't dance.",2015,2
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,4000,True,10/10 would garry again,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,244850,True,10/10 would space again,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,227300,True,10/10 would truck again,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,258880,True,10/10 would farm again,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,258760,True,10/10 would truck again,2014,1
Half-Life,9.99,70,Valve,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lachlantatton,76561198057970266,83,0,0,2014-09-13,214130,True,10/10 would fly again,2014,2
